chi,ell,m,n,Rew,Imw,source,note,Delta,THM,absImwM,R
0.1196791505791505,2,2,1,0.3651078039956232,-0.2721157981725859,qnm,s=-2 from qnm package,0.985676900916653,0.03964523170697833,0.2721157981725859,6.863771163801477
0.1235397683397683,2,2,1,0.3657439119471936,-0.2720477435526518,qnm,s=-2 from qnm package,0.9847379256385563,0.03963575143846709,0.2720477435526518,6.863695872525464
0.1274003861003861,2,2,1,0.3663829327144395,-0.2719789901394839,qnm,s=-2 from qnm package,0.9837691416214726,0.039625960747863946,0.2719789901394839,6.863656678763178
0.1312610038610038,2,2,1,0.3670248911632445,-0.2719095304775845,qnm,s=-2 from qnm package,0.9827705488654015,0.039615858729626564,0.2719095304775845,6.86365357705191
0.1351216216216216,2,2,1,0.367669812484744,-0.2718393569964878,qnm,s=-2 from qnm package,0.9817421473703433,0.039605444447438146,0.2718393569964878,6.863686566054218
0.1389822393822394,2,2,1,0.3683177222010504,-0.2717684620085285,qnm,s=-2 from qnm package,0.9806839371362979,0.039594716933930386,0.2717684620085285,6.863755648563271
0.1428428571428571,2,2,1,0.3689686461709966,-0.2716968377064954,qnm,s=-2 from qnm package,0.9795959181632653,0.03958367519039636,0.2716968377064954,6.863860831507971
0.1467034749034749,2,2,1,0.3696226105961504,-0.2716244761612985,qnm,s=-2 from qnm package,0.9784780904512456,0.03957231818649295,0.2716244761612985,6.864002125961145
0.1505640926640926,2,2,1,0.3702796420267975,-0.2715513693195114,qnm,s=-2 from qnm package,0.9773304540002385,0.0395606448599328,0.2715513693195114,6.864179547147369
0.1544247104247104,2,2,1,0.3709397673681953,-0.2714775090009022,qnm,s=-2 from qnm package,0.9761530088102444,0.03954865411616552,0.2714775090009022,6.864393114453311
0.1582853281853282,2,2,1,0.3716030138868956,-0.2714028868958812,qnm,s=-2 from qnm package,0.9749457548812629,0.039536344828047895,0.2714028868958812,6.864642851438872
0.1621459459459459,2,2,1,0.3722694092171843,-0.2713274945628785,qnm,s=-2 from qnm package,0.9737086922132944,0.03952371583550301,0.2713274945628785,6.864928785849455
0.1660065637065637,2,2,1,0.372938981367755,-0.2712513234256807,qnm,s=-2 from qnm package,0.9724418208063386,0.0395107659451679,0.2712513234256807,6.865250949630205
0.1698671814671814,2,2,1,0.3736117587284244,-0.271174364770667,qnm,s=-2 from qnm package,0.9711451406603957,0.03949749393002972,0.271174364770667,6.865609378940739
0.1737277992277992,2,2,1,0.3742877700770915,-0.271096609744013,qnm,s=-2 from qnm package,0.9698186517754654,0.03948389852904991,0.271096609744013,6.866004114172165
0.1775884169884169,2,2,1,0.3749670445867897,-0.2710180493487877,qnm,s=-2 from qnm package,0.9684623541515481,0.0394699784467764,0.2710180493487877,6.8664351999645525
0.1814490347490347,2,2,1,0.3756496118329193,-0.2709386744419942,qnm,s=-2 from qnm package,0.9670762477886437,0.03945573235294333,0.2709386744419942,6.866902685226236
0.1853096525096525,2,2,1,0.3763355018006544,-0.2708584757315393,qnm,s=-2 from qnm package,0.9656603326867519,0.03944115888205826,0.2708584757315393,6.867406623154589
0.1891702702702702,2,2,1,0.3770247448925388,-0.2707774437731192,qnm,s=-2 from qnm package,0.964214608845873,0.03942625663297643,0.2707774437731192,6.867947071258062
0.193030888030888,2,2,1,0.3777173719361698,-0.2706955689670097,qnm,s=-2 from qnm package,0.9627390762660067,0.03941102416846182,0.2706955689670097,6.868524091379245
0.1968915057915058,2,2,1,0.3784134141921739,-0.2706128415547997,qnm,s=-2 from qnm package,0.9612337349471535,0.039395460014734686,0.2706128415547997,6.8691377497200214
0.2007521235521235,2,2,1,0.3791129033622856,-0.270529251616021,qnm,s=-2 from qnm package,0.9596985848893129,0.039379562661005424,0.270529251616021,6.869788116867673
0.2046127413127413,2,2,1,0.3798158715976441,-0.2704447890646923,qnm,s=-2 from qnm package,0.9581336260924852,0.03936333055899415,0.2704447890646923,6.870475267822536
0.2084733590733591,2,2,1,0.3805223515072943,-0.2703594436457814,qnm,s=-2 from qnm package,0.9565388585566703,0.03934676212243597,0.2703594436457814,6.87119928202731
0.2123339768339768,2,2,1,0.3812323761668553,-0.2702732049315566,qnm,s=-2 from qnm package,0.9549142822818681,0.03932985572657132,0.2702732049315566,6.871960243397474
0.2161945945945946,2,2,1,0.3819459791274283,-0.2701860623178587,qnm,s=-2 from qnm package,0.9532598972680789,0.03931260970762127,0.2701860623178587,6.872758240353591
0.2200552123552123,2,2,1,0.3826631944246756,-0.2700980050202553,qnm,s=-2 from qnm package,0.9515757035153024,0.0392950223622472,0.2700980050202553,6.873593365854722
0.2239158301158301,2,2,1,0.3833840565881882,-0.2700090220701199,qnm,s=-2 from qnm package,0.9498617010235387,0.039277091946994656,0.2700090220701199,6.874465717434053
0.2277764478764478,2,2,1,0.3841086006509604,-0.2699191023105586,qnm,s=-2 from qnm package,0.9481178897927879,0.03925881667772073,0.2699191023105586,6.87537539723496
0.2316370656370656,2,2,1,0.3848368621592281,-0.2698282343922816,qnm,s=-2 from qnm package,0.9463442698230498,0.03924019472900496,0.2698282343922816,6.876322512049976
0.2354976833976834,2,2,1,0.3855688771824292,-0.2697364067693188,qnm,s=-2 from qnm package,0.9445408411143245,0.03922122423354281,0.2697364067693188,6.877307173360352
0.2393583011583011,2,2,1,0.3863046823234802,-0.2696436076946372,qnm,s=-2 from qnm package,0.942707603666612,0.03920190328152171,0.2696436076946372,6.878329497377668
0.2432189189189189,2,2,1,0.3870443147292525,-0.2695498252156298,qnm,s=-2 from qnm package,0.9408445574799124,0.039182229919979,0.2695498252156298,6.879389605086934
0.2470795366795367,2,2,1,0.3877878121013678,-0.2694550471695015,qnm,s=-2 from qnm package,0.9389517025542254,0.03916220215214129,0.2694550471695015,6.880487622291904
0.2509401544401544,2,2,1,0.3885352127071757,-0.2693592611784814,qnm,s=-2 from qnm package,0.9370290388895515,0.039141817936744816,0.2693592611784814,6.881623679660965
0.2548007722007722,2,2,1,0.3892865553910655,-0.2692624546449486,qnm,s=-2 from qnm package,0.9350765664858902,0.0391210751873362,0.2692624546449486,6.882797912775949
0.25866138996139,2,2,1,0.3900418795860608,-0.2691646147464005,qnm,s=-2 from qnm package,0.9330942853432418,0.039099971771553214,0.2691646147464005,6.884010462182188
0.2625220077220077,2,2,1,0.3908012253256367,-0.2690657284302665,qnm,s=-2 from qnm package,0.9310821954616062,0.03907850551038478,0.2690657284302665,6.885261473440036
0.2663826254826255,2,2,1,0.3915646332559346,-0.2689657824086101,qnm,s=-2 from qnm package,0.9290402968409833,0.03905667417740984,0.2689657824086101,6.886551097179144
0.2702432432432433,2,2,1,0.3923321446481728,-0.2688647631526312,qnm,s=-2 from qnm package,0.9269685894813733,0.0390344754980144,0.2688647631526312,6.8878794891533195
0.274103861003861,2,2,1,0.3931038014114713,-0.2687626568870598,qnm,s=-2 from qnm package,0.9248670733827761,0.03901190714858609,0.2687626568870598,6.8892468102985465
0.2779644787644788,2,2,1,0.3938796461059347,-0.2686594495843573,qnm,s=-2 from qnm package,0.9227357485451916,0.03898896675568576,0.2686594495843573,6.890653226792134
0.2818250965250965,2,2,1,0.3946597219561019,-0.2685551269587589,qnm,s=-2 from qnm package,0.92057461496862,0.03896565189519523,0.2685551269587589,6.89209891011406
0.2856857142857143,2,2,1,0.395444072864735,-0.2684496744601466,qnm,s=-2 from qnm package,0.9183836726530612,0.03894196009144071,0.2684496744601466,6.8935840371104184
0.289546332046332,2,2,1,0.3962327434269462,-0.2683430772677321,qnm,s=-2 from qnm package,0.9161629215985152,0.03891788881629101,0.2683430772677321,6.895108790058617
0.2934069498069498,2,2,1,0.3970257789447264,-0.2682353202835709,qnm,s=-2 from qnm package,0.913912361804982,0.038893435488229954,0.2682353202835709,6.896673356735099
0.2972675675675675,2,2,1,0.3978232254418133,-0.2681263881258678,qnm,s=-2 from qnm package,0.9116319932724617,0.03886859747140204,0.2681263881258678,6.898277930484744
0.3011281853281853,2,2,1,0.3986251296789849,-0.2680162651221009,qnm,s=-2 from qnm package,0.9093218160009541,0.0388433720746307,0.2680162651221009,6.899922710292888
0.3049888030888031,2,2,1,0.3994315391697226,-0.2679049353019206,qnm,s=-2 from qnm package,0.9069818299904593,0.038817756550408325,0.2679049353019206,6.901607900859034
0.3088494208494208,2,2,1,0.4002425021963145,-0.2677923823898573,qnm,s=-2 from qnm package,0.9046120352409773,0.03879174809385707,0.2677923823898573,6.903333712673392
0.3127100386100386,2,2,1,0.4010580678263644,-0.2676785897977877,qnm,s=-2 from qnm package,0.9022124317525082,0.03876534384165964,0.2676785897977877,6.905100362095169
0.3165706563706564,2,2,1,0.4018782859297719,-0.2675635406171993,qnm,s=-2 from qnm package,0.8997830195250518,0.03873854087095915,0.2675635406171993,6.906908071433888
0.3204312741312741,2,2,1,0.4027032071961259,-0.2674472176111883,qnm,s=-2 from qnm package,0.8973237985586082,0.038711336198226975,0.2674472176111883,6.908757069032344
0.3242918918918919,2,2,1,0.4035328831526099,-0.2673296032062388,qnm,s=-2 from qnm package,0.8948347688531775,0.03868372677809775,0.2673296032062388,6.910647589352676
0.3281525096525097,2,2,1,0.4043673661823723,-0.2672106794837416,qnm,s=-2 from qnm package,0.8923159304087596,0.03865570950217028,0.2672106794837416,6.912579873064789
0.3320131274131274,2,2,1,0.4052067095433866,-0.267090428171238,qnm,s=-2 from qnm package,0.8897672832253545,0.03862728119777349,0.267090428171238,6.914554167137016
0.3358737451737452,2,2,1,0.4060509673878537,-0.2669688306334111,qnm,s=-2 from qnm package,0.8871888273029621,0.03859843862669608,0.2669688306334111,6.916570724929939
0.3397343629343629,2,2,1,0.4069001947821316,-0.2668458678627878,qnm,s=-2 from qnm package,0.8845805626415826,0.038569178483878905,0.2668458678627878,6.918629806292703
0.3435949806949807,2,2,1,0.4077544477271965,-0.2667215204701421,qnm,s=-2 from qnm package,0.8819424892412159,0.038539497396068684,0.2667215204701421,6.920731677661932
0.3474555984555985,2,2,1,0.4086137831797021,-0.2665957686746069,qnm,s=-2 from qnm package,0.8792746071018619,0.03850939192043193,0.2665957686746069,6.922876612163776
0.3513162162162162,2,2,1,0.4094782590736081,-0.2664685922934633,qnm,s=-2 from qnm package,0.8765769162235209,0.038478858543127645,0.2664685922934633,6.925064889718638
0.3551768339768339,2,2,1,0.4103479343424316,-0.2663399707316093,qnm,s=-2 from qnm package,0.8738494166061925,0.038447893677837526,0.2663399707316093,6.927296797149004
0.3590374517374518,2,2,1,0.4112228689421109,-0.266209882970687,qnm,s=-2 from qnm package,0.871092108249877,0.038416493664252135,0.266209882970687,6.929572628290239
0.3628980694980695,2,2,1,0.4121031238745411,-0.2660783075578667,qnm,s=-2 from qnm package,0.8683049911545743,0.038384654766511664,0.2660783075578667,6.931892684104698
0.3667586872586872,2,2,1,0.4129887612117741,-0.2659452225942597,qnm,s=-2 from qnm package,0.8654880653202844,0.03835237317159968,0.2659452225942597,6.934257272798827
0.370619305019305,2,2,1,0.4138798441208948,-0.2658106057229495,qnm,s=-2 from qnm package,0.8626413307470073,0.03831964498768822,0.2658106057229495,6.9366667099434824
0.3744799227799228,2,2,1,0.4147764368896457,-0.2656744341166477,qnm,s=-2 from qnm package,0.859764787434743,0.03828646624243267,0.2656744341166477,6.939121318598013
0.3783405405405405,2,2,1,0.415678604952787,-0.2655366844649244,qnm,s=-2 from qnm package,0.8568584353834916,0.038252832881214435,0.2655366844649244,6.941621429437365
0.3822011583011583,2,2,1,0.4165864149192321,-0.2653973329610357,qnm,s=-2 from qnm package,0.8539222745932529,0.03821874076532998,0.2653973329610357,6.944167380883205
0.3860617760617761,2,2,1,0.4174999345999443,-0.26525635528828,qnm,s=-2 from qnm package,0.850956305064027,0.038184185670123875,0.26525635528828,6.946759519237888
0.3899223938223938,2,2,1,0.4184192330367182,-0.2651137266059403,qnm,s=-2 from qnm package,0.847960526795814,0.03814916328306424,0.2651137266059403,6.94939819882324
0.3937830115830116,2,2,1,0.4193443805317821,-0.2649694215347202,qnm,s=-2 from qnm package,0.8449349397886138,0.0381136692017583,0.2649694215347202,6.952083782122356
0.3976436293436293,2,2,1,0.4202754486782733,-0.2648234141416942,qnm,s=-2 from qnm package,0.8418795440424264,0.03807769893190605,0.2648234141416942,6.9548166399255145
0.4015042471042471,2,2,1,0.4212125103916631,-0.264675677924755,qnm,s=-2 from qnm package,0.8387943395572517,0.03804124788518963,0.264675677924755,6.957597151480395
0.4053648648648649,2,2,1,0.4221556399421087,-0.2645261857965161,qnm,s=-2 from qnm package,0.8356793263330898,0.03800431137709618,0.2645261857965161,6.960425704646143
0.4092254826254826,2,2,1,0.4231049129878031,-0.2643749100676737,qnm,s=-2 from qnm package,0.8325345043699408,0.037966884624671716,0.2643749100676737,6.963302696052051
0.4130861003861004,2,2,1,0.4240604066093323,-0.2642218224297726,qnm,s=-2 from qnm package,0.8293598736678046,0.037928962744203425,0.2642218224297726,6.966228531260135
0.4169467181467182,2,2,1,0.4250221993450984,-0.2640668939373932,qnm,s=-2 from qnm package,0.8261554342266811,0.03789054074882774,0.2640668939373932,6.969203624932772
0.4208073359073359,2,2,1,0.4259903712278475,-0.2639100949896987,qnm,s=-2 from qnm package,0.8229211860465706,0.03785161354606138,0.2639100949896987,6.972228401004576
0.4246679536679537,2,2,1,0.4269650038223064,-0.2637513953113355,qnm,s=-2 from qnm package,0.8196571291274728,0.037812175935252566,0.2637513953113355,6.975303292859118
0.4285285714285714,2,2,1,0.4279461802640441,-0.2635907639326685,qnm,s=-2 from qnm package,0.8163632634693878,0.03777222260494911,0.2635907639326685,6.978428743510886
0.4323891891891892,2,2,1,0.4289339852995122,-0.2634281691692903,qnm,s=-2 from qnm package,0.8130395890723155,0.03773174813018052,0.2634281691692903,6.981605205791719
0.436249806949807,2,2,1,0.4299285053273894,-0.2632635786008176,qnm,s=-2 from qnm package,0.8096861059362561,0.03769074696965055,0.2632635786008176,6.984833142543008
0.4401104247104247,2,2,1,0.4309298284412182,-0.2630969590489032,qnm,s=-2 from qnm package,0.8063028140612096,0.0376492134628368,0.2630969590489032,6.988113026812734
0.4439710424710425,2,2,1,0.4319380444734428,-0.2629282765544652,qnm,s=-2 from qnm package,0.8028897134471757,0.03760714182699374,0.2629282765544652,6.991445342058405
0.4478316602316602,2,2,1,0.432953245040842,-0.262757496354086,qnm,s=-2 from qnm package,0.7994468040941548,0.03756452615405535,0.262757496354086,6.994830582355676
0.451692277992278,2,2,1,0.4339755235914491,-0.2625845828555244,qnm,s=-2 from qnm package,0.7959740860021467,0.03752136040743332,0.2625845828555244,6.99826925261228
0.4555528957528957,2,2,1,0.4350049754530103,-0.2624094996123492,qnm,s=-2 from qnm package,0.7924715591711513,0.037477638418706695,0.2624094996123492,7.001761868788654
0.4594135135135135,2,2,1,0.4360416978830364,-0.2622322092976165,qnm,s=-2 from qnm package,0.7889392236011687,0.03743335388419864,0.2622322092976165,7.005308958124372
0.4632741312741313,2,2,1,0.4370857901205016,-0.2620526736765579,qnm,s=-2 from qnm package,0.785377079292199,0.03738850036143554,0.2620526736765579,7.0089110593708845
0.467134749034749,2,2,1,0.4381373534392972,-0.2618708535782574,qnm,s=-2 from qnm package,0.7817851262442421,0.03734307126548389,0.2618708535782574,7.012568723031198
0.4709953667953668,2,2,1,0.4391964912034436,-0.2616867088662487,qnm,s=-2 from qnm package,0.7781633644572978,0.0372970598651597,0.2616867088662487,7.016282511606177
0.4748559845559846,2,2,1,0.4402633089242023,-0.2615001984079921,qnm,s=-2 from qnm package,0.7745117939313665,0.03725045927910531,0.2615001984079921,7.020052999847815
0.4787166023166023,2,2,1,0.4413379143190891,-0.2613112800431758,qnm,s=-2 from qnm package,0.7708304146664481,0.0372032624717279,0.2613112800431758,7.023880775019546
0.4825772200772201,2,2,1,0.4424204173729573,-0.2611199105508152,qnm,s=-2 from qnm package,0.7671192266625423,0.037155462248994055,0.2611199105508152,7.027766437164558
0.4864378378378378,2,2,1,0.4435109304011388,-0.260926045615053,qnm,s=-2 from qnm package,0.7633782299196494,0.03710705125407407,0.260926045615053,7.031710599381171
0.4902984555984556,2,2,1,0.4446095681148211,-0.2607296397896437,qnm,s=-2 from qnm package,0.7596074244377693,0.03705802196282974,0.2607296397896437,7.035713888106683
0.4941590733590734,2,2,1,0.445716447688673,-0.2605306464610327,qnm,s=-2 from qnm package,0.755806810216902,0.0370083666791388,0.2605306464610327,7.039776943409147
0.4980196911196911,2,2,1,0.4468316888308677,-0.2603290178099851,qnm,s=-2 from qnm package,0.7519763872570475,0.036958077530048955,0.2603290178099851,7.04390041928786
0.5018803088803089,2,2,1,0.447955413855589,-0.2601247047716689,qnm,s=-2 from qnm package,0.7481161555582058,0.03690714646075395,0.2601247047716689,7.048084983982123
0.5057409266409266,2,2,1,0.4490877477581104,-0.2599176569941692,qnm,s=-2 from qnm package,0.7442261151203768,0.036855565229384046,0.2599176569941692,7.0523313202898095
0.5096015444015445,2,2,1,0.4502288182925879,-0.2597078227953086,qnm,s=-2 from qnm package,0.7403062659435606,0.036803325401602416,0.2597078227953086,7.056640125894735
0.5134621621621622,2,2,1,0.4513787560526651,-0.25949514911773,qnm,s=-2 from qnm package,0.7363566080277575,0.036750418344998835,0.25949514911773,7.061012113704095
0.51732277992278,2,2,1,0.452537694554998,-0.259279581482132,qnm,s=-2 from qnm package,0.7323771413729669,0.036696835223271676,0.259279581482132,7.065448012195536
0.5211833976833977,2,2,1,0.4537057703258803,-0.2590610639386073,qnm,s=-2 from qnm package,0.7283678659791892,0.0366425669901883,0.2590610639386073,7.069948565775304
0.5250440154440155,2,2,1,0.4548831229910436,-0.2588395390159347,qnm,s=-2 from qnm package,0.7243287818464245,0.0365876043833139,0.2588395390159347,7.074514535146247
0.5289046332046332,2,2,1,0.456069895368815,-0.2586149476687959,qnm,s=-2 from qnm package,0.7202598889746724,0.03653193791749796,0.2586149476687959,7.079146697687922
0.532765250965251,2,2,1,0.4572662335667828,-0.2583872292227585,qnm,s=-2 from qnm package,0.7161611873639331,0.036475557878107134,0.2583872292227585,7.083845847847722
0.5366258687258687,2,2,1,0.4584722870820908,-0.2581563213169351,qnm,s=-2 from qnm package,0.7120326770142067,0.03641845431399246,0.2581563213169351,7.088612797543909
0.5404864864864866,2,2,1,0.4596882089055932,-0.2579221598442289,qnm,s=-2 from qnm package,0.7078743579254929,0.036360617030178524,0.2579221598442289,7.093448376581703
0.5443471042471043,2,2,1,0.4609141556299839,-0.2576846788890045,qnm,s=-2 from qnm package,0.7036862300977922,0.0363020355802611,0.2576846788890045,7.0983534330818125
0.548207722007722,2,2,1,0.4621502875621169,-0.2574438106620751,qnm,s=-2 from qnm package,0.6994682935311041,0.03624269925849938,0.2574438106620751,7.103328833922358
0.5520683397683398,2,2,1,0.4633967688397077,-0.2571994854328764,qnm,s=-2 from qnm package,0.695220548225429,0.036182597091587734,0.2571994854328764,7.10837546519495
0.5559289575289575,2,2,1,0.4646537675526392,-0.256951631458679,qnm,s=-2 from qnm package,0.6909429941807665,0.03612171783009158,0.256951631458679,7.113494232675244
0.5597895752895753,2,2,1,0.4659214558690644,-0.2567001749106916,qnm,s=-2 from qnm package,0.6866356313971169,0.036060049939530506,0.2567001749106916,7.1186860623087025
0.563650193050193,2,2,1,0.4672000101665569,-0.2564450397968806,qnm,s=-2 from qnm package,0.6822984598744801,0.035997581591091114,0.2564450397968806,7.123951900711771
0.5675108108108109,2,2,1,0.4684896111685279,-0.2561861478813456,qnm,s=-2 from qnm package,0.6779314796128559,0.03593430065195112,0.2561861478813456,7.129292715689333
0.5713714285714286,2,2,1,0.4697904440862144,-0.2559234186000856,qnm,s=-2 from qnm package,0.6735346906122448,0.035870194675194735,0.2559234186000856,7.134709496769583
0.5752320463320464,2,2,1,0.4711026987664886,-0.2556567689729596,qnm,s=-2 from qnm package,0.6691080928726465,0.0358052508892986,0.2556567689729596,7.140203255756819
0.5790926640926641,2,2,1,0.4724265698457332,-0.2553861135115909,qnm,s=-2 from qnm package,0.6646516863940608,0.035739456187165904,0.2553861135115909,7.145775027301632
0.5829532818532819,2,2,1,0.4737622569101812,-0.2551113641230947,qnm,s=-2 from qnm package,0.6601654711764882,0.035672797114685406,0.2551113641230947,7.151425869491829
0.5868138996138996,2,2,1,0.4751099646629728,-0.2548324300093098,qnm,s=-2 from qnm package,0.6556494472199281,0.03560525985879007,0.2548324300093098,7.157156864462482
0.5906745173745174,2,2,1,0.4764699030983082,-0.2545492175613613,qnm,s=-2 from qnm package,0.6511036145243809,0.03553683023498887,0.2545492175613613,7.162969119027873
0.5945351351351351,2,2,1,0.4778422876830585,-0.2542616302492509,qnm,s=-2 from qnm package,0.6465279730898466,0.03546749367434367,0.2542616302492509,7.168863765335008
0.598395752895753,2,2,1,0.4792273395461995,-0.2539695685062225,qnm,s=-2 from qnm package,0.641922522916325,0.035397235209860954,0.2539695685062225,7.174841961540309
0.6022563706563707,2,2,1,0.4806252856765298,-0.2536729296076088,qnm,s=-2 from qnm package,0.6372872640038162,0.03532603946226654,0.2536729296076088,7.1809048925105
0.6061169884169885,2,2,1,0.4820363591290918,-0.2533716075438762,qnm,s=-2 from qnm package,0.6326221963523202,0.03525389062512928,0.2533716075438762,7.187053770549533
0.6099776061776062,2,2,1,0.4834607992407043,-0.2530654928874669,qnm,s=-2 from qnm package,0.6279273199618371,0.035180772449297584,0.2530654928874669,7.1932898361508135
0.613838223938224,2,2,1,0.4848988518552363,-0.2527544726531842,qnm,s=-2 from qnm package,0.6232026348323668,0.035106668226609974,0.2527544726531842,7.199614358778787
0.6176988416988417,2,2,1,0.4863507695590361,-0.2524384301516775,qnm,s=-2 from qnm package,0.6184481409639093,0.035031560772838616,0.2524384301516775,7.20602863767929
0.6215594594594595,2,2,1,0.4878168119271005,-0.2521172448356399,qnm,s=-2 from qnm package,0.6136638383564645,0.03495543240982184,0.2521172448356399,7.212534002720549
0.6254200772200773,2,2,1,0.4892972457806564,-0.251790792138324,qnm,s=-2 from qnm package,0.6088497270100326,0.03487826494673867,0.251790792138324,7.219131815267318
0.629280694980695,2,2,1,0.490792345456713,-0.2514589433038968,qnm,s=-2 from qnm package,0.6040058069246135,0.034800039660475166,0.2514589433038968,7.225823469089211
0.6331413127413128,2,2,1,0.4923023930903402,-0.2511215652091482,qnm,s=-2 from qnm package,0.5991320781002072,0.03472073727502899,0.2511215652091482,7.232610391305077
0.6370019305019305,2,2,1,0.4938276789103542,-0.2507785201760506,qnm,s=-2 from qnm package,0.5942285405368136,0.03464033793989478,0.2507785201760506,7.239494043365917
0.6408625482625483,2,2,1,0.4953685015492285,-0.2504296657745939,qnm,s=-2 from qnm package,0.5892951942344329,0.03455882120736878,0.2504296657745939,7.246475922077928
0.644723166023166,2,2,1,0.4969251683680883,-0.2500748546153336,qnm,s=-2 from qnm package,0.5843320391930651,0.03447616600870691,0.2500748546153336,7.253557560668941
0.6485837837837838,2,2,1,0.4984979957976118,-0.2497139341309604,qnm,s=-2 from qnm package,0.57933907541271,0.034392350629065684,0.2497139341309604,7.260740529899169
0.6524444015444015,2,2,1,0.5000873096959274,-0.2493467463462953,qnm,s=-2 from qnm package,0.5743163028933678,0.03430735268115001,0.2493467463462953,7.268026439221512
0.6563050193050194,2,2,1,0.5016934457244263,-0.2489731276358854,qnm,s=-2 from qnm package,0.5692637216350381,0.03422114907748672,0.2489731276358854,7.275416937991685
0.6601656370656371,2,2,1,0.5033167497426883,-0.2485929084684851,qnm,s=-2 from qnm package,0.5641813316377216,0.034133716001236006,0.2485929084684851,7.2829137167334315
0.6640262548262549,2,2,1,0.5049575782236552,-0.2482059131375425,qnm,s=-2 from qnm package,0.5590691329014177,0.03404502887544711,0.2482059131375425,7.290518508461181
0.6678868725868726,2,2,1,0.5066162986903879,-0.2478119594767878,qnm,s=-2 from qnm package,0.5539271254261265,0.033955062330656476,0.2478119594767878,7.298233090064149
0.6717474903474904,2,2,1,0.5082932901757912,-0.2474108585599857,qnm,s=-2 from qnm package,0.5487553092118483,0.033863790170719665,0.2474108585599857,7.3060592837570075
0.6756081081081081,2,2,1,0.5099889437067364,-0.2470024143837209,qnm,s=-2 from qnm package,0.5435536842585829,0.033771185336759144,0.2470024143837209,7.313998958599317
0.6794687258687259,2,2,1,0.5117036628142937,-0.2465864235321837,qnm,s=-2 from qnm package,0.5383222505663303,0.03367721986910106,0.2465864235321837,7.322054032091509
0.6833293436293437,2,2,1,0.5134378640717031,-0.2461626748226216,qnm,s=-2 from qnm package,0.5330610081350903,0.03358186486706393,0.2461626748226216,7.330226471849407
0.6871899613899615,2,2,1,0.5151919776620966,-0.2457309489302721,qnm,s=-2 from qnm package,0.5277699569648633,0.03348509044645089,0.2457309489302721,7.338518297367099
0.6910505791505792,2,2,1,0.516966447977853,-0.2452910179912087,qnm,s=-2 from qnm package,0.522449097055649,0.03338686569458525,0.2452910179912087,7.346931581870247
0.694911196911197,2,2,1,0.518761734253896,-0.2448426451816502,qnm,s=-2 from qnm package,0.5170984284074476,0.033287158622715494,0.2448426451816502,7.355468454269542
0.6987718146718147,2,2,1,0.5205783112373087,-0.2443855842720508,qnm,s=-2 from qnm package,0.511717951020259,0.03318593611560162,0.2443855842720508,7.3641311012214725
0.7026324324324325,2,2,1,0.522416669895771,-0.2439195791541035,qnm,s=-2 from qnm package,0.5063076648940832,0.03308316387807821,0.2439195791541035,7.37292176930306
0.7064930501930502,2,2,1,0.5242773181677579,-0.2434443633387813,qnm,s=-2 from qnm package,0.5008675700289202,0.032978806378372576,0.2434443633387813,7.381842767312269
0.7103536679536679,2,2,1,0.5261607817574441,-0.2429596594231952,qnm,s=-2 from qnm package,0.4953976664247701,0.0328728267879363,0.2429596594231952,7.390896468701522
0.7142142857142858,2,2,1,0.5280676049776898,-0.2424651785239973,qnm,s=-2 from qnm package,0.4898979540816325,0.03276518691752773,0.2424651785239973,7.400085314156734
0.7180749034749035,2,2,1,0.5299983516447546,-0.2419606196748051,qnm,s=-2 from qnm package,0.48436843299950794,0.03265584714925904,0.2419606196748051,7.409411814333997
0.7219355212355213,2,2,1,0.5319536060286241,-0.2414456691848397,qnm,s=-2 from qnm package,0.4788091031783962,0.032544766364295444,0.2414456691848397,7.418878552765629
0.725796138996139,2,2,1,0.533933973863376,-0.2409199999558708,qnm,s=-2 from qnm package,0.4732199646182972,0.03243190186586576,0.2409199999558708,7.42848818895313
0.7296567567567568,2,2,1,0.5359400834221876,-0.2403832707540673,qnm,s=-2 from qnm package,0.4676010173192111,0.03231720929721101,0.2403832707540673,7.438243461659682
0.7335173745173745,2,2,1,0.53797258666228,-0.2398351254332716,qnm,s=-2 from qnm package,0.46195226128113775,0.0322006425540631,0.2398351254332716,7.448147192423308
0.7373779922779923,2,2,1,0.5400321604453526,-0.2392751921056734,qnm,s=-2 from qnm package,0.4562736965040771,0.0320821536912058,0.2392751921056734,7.458202289307725
0.7412386100386101,2,2,1,0.5421195078398857,-0.2387030822556651,qnm,s=-2 from qnm package,0.4505653229880292,0.031961692822626876,0.2387030822556651,7.468411750915718
0.7450992277992279,2,2,1,0.5442353595119926,-0.2381183897920323,qnm,s=-2 from qnm package,0.44482714073299434,0.031839208014721614,0.2381183897920323,7.478778670685923
0.7489598455598456,2,2,1,0.5463804752125152,-0.2375206900333853,qnm,s=-2 from qnm package,0.4390591497389722,0.03171464517195366,0.2375206900333853,7.489306241503623
0.7528204633204634,2,2,1,0.548555645368578,-0.2369095386209939,qnm,s=-2 from qnm package,0.4332613500059629,0.03158794791431847,0.2369095386209939,7.499997760652422
0.7566810810810811,2,2,1,0.5507616927888522,-0.236284470352788,qnm,s=-2 from qnm package,0.4274337415339663,0.03145905744588706,0.236284470352788,7.5108566351430746
0.7605416988416989,2,2,1,0.5529994744925972,-0.235644997931423,qnm,s=-2 from qnm package,0.42157632432298264,0.031327912413631524,0.235644997931423,7.521886387453261
